DATE,TIME,MQ136,MQ137,TEMP,HUMI,,Start Time = 8:54,Total Time = 27h 15',
22/07/2025,11:01:31,1493,1294,34.1,98,7/22/2025,26.13,,
22/07/2025,11:01:18,1493,1284,34.1,98,7/22/2025,26.12,,
22/07/2025,11:01:05,1483,1272,34.1,98,7/22/2025,26.12,,
22/07/2025,11:00:51,1483,1275,34.1,98,7/22/2025,26.11,,
22/07/2025,11:00:38,1467,1267,34.1,98,7/22/2025,26.11,,
22/07/2025,11:00:24,1480,1249,34.1,98,7/22/2025,26.11,,
22/07/2025,11:00:12,1474,1268,34.1,98,7/22/2025,26.10,,
22/07/2025,11:00:01,1479,1267,34.1,98,7/22/2025,26.10,,
22/07/2025,10:59:50,1484,1259,34.1,98.1,7/22/2025,26.10,,
22/07/2025,10:59:39,1492,1260,34,98.1,7/22/2025,26.09,,
22/07/2025,10:59:28,1472,1264,34,98,7/22/2025,26.09,,
22/07/2025,10:59:18,1485,1263,34,98,7/22/2025,26.09,,
22/07/2025,10:59:08,1474,1251,34,98,7/22/2025,26.09,,
22/07/2025,10:58:56,1477,1248,34,98,7/22/2025,26.08,,
22/07/2025,10:58:45,1473,1238,34,98,7/22/2025,26.08,,
22/07/2025,10:58:33,1473,1246,34,98,7/22/2025,26.08,,
22/07/2025,10:58:23,1478,1254,34,98,7/22/2025,26.07,,
22/07/2025,10:58:12,1467,1254,34,98,7/22/2025,26.07,,
22/07/2025,10:58:00,1469,1248,34,98,7/22/2025,26.07,,
22/07/2025,10:57:49,1463,1234,34,98,7/22/2025,26.06,,
22/07/2025,10:57:38,1480,1246,34,98,7/22/2025,26.06,,
22/07/2025,10:57:26,1463,1221,34,98,7/22/2025,26.06,,
22/07/2025,10:57:15,1460,1212,34,97.9,7/22/2025,26.05,,
22/07/2025,10:57:04,1463,1234,34,97.8,7/22/2025,26.05,,
22/07/2025,10:56:53,1452,1223,34,97.9,7/22/2025,26.05,,
22/07/2025,10:56:40,1457,1227,34,97.8,7/22/2025,26.04,,
22/07/2025,10:56:27,1466,1218,34,97.9,7/22/2025,26.04,,
22/07/2025,10:56:15,1472,1221,34,97.9,7/22/2025,26.04,,
22/07/2025,10:56:01,1476,1225,34,97.9,7/22/2025,26.03,,
22/07/2025,10:55:47,1466,1231,34,97.9,7/22/2025,26.03,,
22/07/2025,10:55:34,1479,1238,34,97.9,7/22/2025,26.03,,
22/07/2025,10:55:21,1474,1235,34,97.9,7/22/2025,26.02,,
22/07/2025,10:55:09,1484,1234,34,97.9,7/22/2025,26.02,,
22/07/2025,10:54:56,1480,1240,34,97.8,7/22/2025,26.02,,
22/07/2025,10:54:43,1479,1230,34,97.9,7/22/2025,26.01,,
22/07/2025,10:54:32,1495,1249,34,97.9,7/22/2025,26.01,,
22/07/2025,10:54:19,1490,1231,34,97.8,7/22/2025,26.01,,
22/07/2025,10:54:06,1497,1235,34,97.8,7/22/2025,26.00,,
22/07/2025,10:53:55,1483,1211,34,97.8,7/22/2025,26.00,,
22/07/2025,10:53:42,1495,1234,34,97.7,7/22/2025,25.99,,
22/07/2025,10:53:31,1497,1244,34,97.7,7/22/2025,25.99,,
22/07/2025,10:53:21,1500,1236,34,97.7,7/22/2025,25.99,,
22/07/2025,10:53:10,1509,1259,34,97.7,7/22/2025,25.99,,
22/07/2025,10:52:59,1516,1272,34,97.7,7/22/2025,25.98,,
22/07/2025,10:52:48,1526,1272,34,97.8,7/22/2025,25.98,,
22/07/2025,10:52:37,1528,1256,34,97.8,7/22/2025,25.98,,
22/07/2025,10:52:25,1534,1261,34,97.8,7/22/2025,25.97,,
22/07/2025,10:52:15,1546,1295,34,97.8,7/22/2025,25.97,,
22/07/2025,10:52:04,1551,1289,34,97.8,7/22/2025,25.97,,
22/07/2025,10:51:53,1549,1289,34,97.7,7/22/2025,25.96,,
22/07/2025,10:51:41,1546,1302,34,97.7,7/22/2025,25.96,,
22/07/2025,10:51:30,1555,1307,34,97.7,7/22/2025,25.96,,
22/07/2025,10:51:19,1576,1355,34,97.7,7/22/2025,25.96,,
22/07/2025,10:51:08,1570,1364,34,97.7,7/22/2025,25.95,,
22/07/2025,10:50:57,1574,1395,34,97.8,7/22/2025,25.95,,
22/07/2025,10:50:46,1559,1422,34,97.8,7/22/2025,25.95,,
22/07/2025,10:50:35,1561,1446,34,97.8,7/22/2025,25.94,,
22/07/2025,10:50:24,1536,1426,34,97.7,7/22/2025,25.94,,
22/07/2025,10:50:13,1467,1357,34,97.7,7/22/2025,25.94,,
22/07/2025,10:50:03,1431,1240,34,97.6,7/22/2025,25.93,,
22/07/2025,10:49:52,1432,1272,34,97.6,7/22/2025,25.93,,
22/07/2025,10:49:41,1432,1262,34,97.6,7/22/2025,25.93,,
22/07/2025,10:49:29,1417,1272,34,97.5,7/22/2025,25.92,,
22/07/2025,10:49:18,1422,1273,34,97.5,7/22/2025,25.92,,
22/07/2025,10:49:07,1422,1281,34,97.4,7/22/2025,25.92,,
22/07/2025,10:48:54,1429,1275,34,97.4,7/22/2025,25.91,,
22/07/2025,10:48:40,1439,1273,34,97.6,7/22/2025,25.91,,
22/07/2025,10:48:27,1444,1289,34,97.6,7/22/2025,25.91,,
22/07/2025,10:48:14,1432,1269,34,97.6,7/22/2025,25.90,,
22/07/2025,10:48:00,1451,1284,34,97.6,7/22/2025,25.90,,
22/07/2025,10:47:47,1455,1275,34,97.7,7/22/2025,25.90,,
22/07/2025,10:47:37,1449,1284,34,97.7,7/22/2025,25.89,,
22/07/2025,10:47:24,1459,1284,34,97.7,7/22/2025,25.89,,
22/07/2025,10:47:11,1438,1277,34,97.7,7/22/2025,25.89,,
22/07/2025,10:46:58,1447,1271,34,97.7,7/22/2025,25.88,,
22/07/2025,10:46:44,1457,1277,34,97.7,7/22/2025,25.88,,
22/07/2025,10:46:30,1440,1279,34,97.7,7/22/2025,25.88,,
22/07/2025,10:46:17,1453,1271,34,97.7,7/22/2025,25.87,,
22/07/2025,10:46:06,1452,1277,34,97.7,7/22/2025,25.87,,
22/07/2025,10:45:54,1437,1277,34,97.7,7/22/2025,25.86,,
22/07/2025,10:45:42,1443,1283,34,97.7,7/22/2025,25.86,,
22/07/2025,10:45:29,1437,1280,34,97.7,7/22/2025,25.86,,
22/07/2025,10:45:16,1460,1268,34,97.7,7/22/2025,25.85,,
22/07/2025,10:45:03,1450,1271,34,97.7,7/22/2025,25.85,,
22/07/2025,10:44:50,1444,1265,34,97.6,7/22/2025,25.85,,
22/07/2025,10:44:39,1447,1264,34,97.6,7/22/2025,25.84,,
22/07/2025,10:44:27,1433,1265,34,97.6,7/22/2025,25.84,,
22/07/2025,10:44:16,1436,1268,34,97.5,7/22/2025,25.84,,
22/07/2025,10:44:04,1455,1256,34,97.6,7/22/2025,25.83,,
22/07/2025,10:43:51,1443,1259,34,97.6,7/22/2025,25.83,,
22/07/2025,10:43:37,1443,1254,34,97.6,7/22/2025,25.83,,
22/07/2025,10:43:25,1429,1258,34,97.6,7/22/2025,25.82,,
22/07/2025,10:43:10,1439,1260,34,97.6,7/22/2025,25.82,,
22/07/2025,10:42:57,1438,1271,34,97.6,7/22/2025,25.82,,
22/07/2025,10:42:44,1444,1250,33.9,97.5,7/22/2025,25.81,,
22/07/2025,10:42:31,1446,1265,34,97.5,7/22/2025,25.81,,
22/07/2025,10:42:18,1438,1261,34,97.6,7/22/2025,25.81,,
22/07/2025,10:42:05,1436,1272,34,97.5,7/22/2025,25.80,,
22/07/2025,10:41:53,1435,1271,34,97.5,7/22/2025,25.80,,
22/07/2025,10:41:40,1436,1286,34,97.5,7/22/2025,25.79,,
22/07/2025,10:41:27,1437,1286,34,97.4,7/22/2025,25.79,,
22/07/2025,10:41:14,1424,1296,34,97.4,7/22/2025,25.79,,
22/07/2025,10:41:01,1434,1300,33.9,97.4,7/22/2025,25.78,,
22/07/2025,10:40:48,1423,1312,34,97.4,7/22/2025,25.78,,
22/07/2025,10:40:35,1433,1276,34,97.4,7/22/2025,25.78,,
22/07/2025,10:40:22,1452,1314,34,97.4,7/22/2025,25.77,,
22/07/2025,10:40:09,1429,1307,34,97.3,7/22/2025,25.77,,
22/07/2025,10:39:56,1443,1309,34,97.4,7/22/2025,25.77,,
22/07/2025,10:39:45,1465,1325,34,97.4,7/22/2025,25.76,,
22/07/2025,10:39:34,1457,1307,34,97.4,7/22/2025,25.76,,
22/07/2025,10:39:23,1454,1322,34,97.4,7/22/2025,25.76,,
22/07/2025,10:39:12,1451,1305,34,97.5,7/22/2025,25.75,,
22/07/2025,10:39:01,1453,1315,34,97.5,7/22/2025,25.75,,
22/07/2025,10:38:50,1455,1305,33.9,97.5,7/22/2025,25.75,,
22/07/2025,10:38:39,1452,1322,33.9,97.5,7/22/2025,25.74,,
22/07/2025,10:38:28,1456,1316,33.9,97.4,7/22/2025,25.74,,
22/07/2025,10:38:17,1446,1322,34,97.5,7/22/2025,25.74,,
22/07/2025,10:38:06,1459,1303,33.9,97.5,7/22/2025,25.73,,
22/07/2025,10:37:55,1471,1317,33.9,97.5,7/22/2025,25.73,,
22/07/2025,10:37:44,1462,1326,33.9,97.5,7/22/2025,25.73,,
22/07/2025,10:37:33,1460,1314,33.9,97.5,7/22/2025,25.73,,
22/07/2025,10:37:22,1440,1305,33.9,97.4,7/22/2025,25.72,,
22/07/2025,10:37:11,1441,1308,33.9,97.4,7/22/2025,25.72,,
22/07/2025,10:37:00,1452,1319,34,97.4,7/22/2025,25.72,,
22/07/2025,10:36:48,1458,1304,33.9,97.4,7/22/2025,25.71,,
22/07/2025,10:36:35,1448,1313,33.9,97.3,7/22/2025,25.71,,
22/07/2025,10:36:21,1449,1296,33.9,97.3,7/22/2025,25.71,,
22/07/2025,10:36:08,1452,1310,33.9,97.4,7/22/2025,25.70,,
22/07/2025,10:35:55,1453,1301,33.9,97.4,7/22/2025,25.70,,
22/07/2025,10:35:42,1446,1301,33.9,97.4,7/22/2025,25.70,,
22/07/2025,10:35:31,1440,1300,33.9,97.3,7/22/2025,25.69,,
22/07/2025,10:35:20,1457,1298,33.9,97.4,7/22/2025,25.69,,
22/07/2025,10:35:07,1450,1315,33.9,97.3,7/22/2025,25.69,,
22/07/2025,10:34:55,1457,1296,33.9,97.3,7/22/2025,25.68,,
22/07/2025,10:34:41,1451,1290,33.9,97.2,7/22/2025,25.68,,
22/07/2025,10:34:28,1437,1286,33.9,97.1,7/22/2025,25.67,,
22/07/2025,10:34:14,1427,1316,33.9,97.1,7/22/2025,25.67,,
22/07/2025,10:34:01,1435,1297,33.9,97,7/22/2025,25.67,,
22/07/2025,10:33:48,1428,1297,33.9,97,7/22/2025,25.66,,
22/07/2025,10:33:37,1436,1304,33.9,97,7/22/2025,25.66,,
22/07/2025,10:33:25,1448,1290,33.9,97,7/22/2025,25.66,,
22/07/2025,10:33:13,1445,1312,33.9,97,7/22/2025,25.65,,
22/07/2025,10:33:02,1447,1299,33.9,97.1,7/22/2025,25.65,,
22/07/2025,10:32:51,1445,1307,33.9,97,7/22/2025,25.65,,
22/07/2025,10:32:41,1445,1312,33.9,97,7/22/2025,25.64,,
22/07/2025,10:32:30,1441,1308,33.9,97,7/22/2025,25.64,,
22/07/2025,10:32:19,1451,1323,33.9,97,7/22/2025,25.64,,
22/07/2025,10:32:08,1454,1310,33.9,97,7/22/2025,25.64,,
22/07/2025,10:31:57,1446,1305,34,97,7/22/2025,25.63,,
22/07/2025,10:31:46,1437,1309,34,97,7/22/2025,25.63,,
22/07/2025,10:31:35,1462,1309,34,97,7/22/2025,25.63,,
22/07/2025,10:31:22,1451,1312,33.9,97,7/22/2025,25.62,,
22/07/2025,10:31:09,1450,1307,33.9,97,7/22/2025,25.62,,
22/07/2025,10:30:56,1443,1305,33.9,97,7/22/2025,25.62,,
22/07/2025,10:30:45,1459,1314,34,96.9,7/22/2025,25.61,,
22/07/2025,10:30:31,1455,1315,33.9,97,7/22/2025,25.61,,
22/07/2025,10:30:19,1453,1329,34,97,7/22/2025,25.61,,
22/07/2025,10:30:06,1452,1324,34,97,7/22/2025,25.60,,
22/07/2025,10:29:54,1459,1322,34,97,7/22/2025,25.60,,
22/07/2025,10:29:41,1468,1331,34,97,7/22/2025,25.59,,
22/07/2025,10:29:29,1455,1326,34,97,7/22/2025,25.59,,
22/07/2025,10:29:17,1459,1318,34,97,7/22/2025,25.59,,
22/07/2025,10:29:05,1449,1316,34,97,7/22/2025,25.58,,
22/07/2025,10:28:54,1474,1323,34,97,7/22/2025,25.58,,
22/07/2025,10:28:42,1469,1331,34,97,7/22/2025,25.58,,
22/07/2025,10:28:31,1472,1329,34,97,7/22/2025,25.58,,
22/07/2025,10:28:20,1482,1335,34,97,7/22/2025,25.57,,
22/07/2025,10:28:10,1465,1325,34,97,7/22/2025,25.57,,
22/07/2025,10:27:59,1482,1331,34,97,7/22/2025,25.57,,
22/07/2025,10:27:48,1476,1324,34,97,7/22/2025,25.56,,
22/07/2025,10:27:37,1483,1321,34,96.9,7/22/2025,25.56,,
22/07/2025,10:27:26,1465,1321,34,96.9,7/22/2025,25.56,,
22/07/2025,10:27:15,1479,1314,34,96.9,7/22/2025,25.55,,
22/07/2025,10:27:05,1465,1328,33.9,96.9,7/22/2025,25.55,,
22/07/2025,10:26:54,1472,1323,33.9,96.9,7/22/2025,25.55,,
22/07/2025,10:26:43,1479,1315,34,96.8,7/22/2025,25.55,,
22/07/2025,10:26:32,1477,1342,34,96.9,7/22/2025,25.54,,
22/07/2025,10:26:21,1491,1326,33.9,96.9,7/22/2025,25.54,,
22/07/2025,10:26:09,1487,1313,33.9,97,7/22/2025,25.54,,
22/07/2025,10:25:58,1502,1338,34,97,7/22/2025,25.53,,
22/07/2025,10:25:48,1500,1338,34,97,7/22/2025,25.53,,
22/07/2025,10:25:37,1504,1328,34,97,7/22/2025,25.53,,
22/07/2025,10:25:26,1506,1342,34,97,7/22/2025,25.52,,
22/07/2025,10:25:15,1519,1334,33.9,97,7/22/2025,25.52,,
22/07/2025,10:25:05,1502,1336,33.9,97,7/22/2025,25.52,,
22/07/2025,10:24:54,1518,1359,34,97,7/22/2025,25.52,,
22/07/2025,10:24:43,1523,1337,34,97,7/22/2025,25.51,,
22/07/2025,10:24:33,1517,1350,33.9,97,7/22/2025,25.51,,
22/07/2025,10:24:21,1517,1353,33.9,97,7/22/2025,25.51,,
22/07/2025,10:24:11,1527,1346,33.9,97,7/22/2025,25.50,,
22/07/2025,10:24:00,1517,1367,33.9,97,7/22/2025,25.50,,
22/07/2025,10:23:49,1515,1378,33.9,97,7/22/2025,25.50,,
22/07/2025,10:23:39,1519,1374,34,97,7/22/2025,25.49,,
22/07/2025,10:23:28,1491,1380,34,96.9,7/22/2025,25.49,,
22/07/2025,10:23:17,1456,1286,34,96.9,7/22/2025,25.49,,
22/07/2025,10:23:05,1453,1273,33.9,96.9,7/22/2025,25.48,,
22/07/2025,10:22:54,1465,1294,33.9,97,7/22/2025,25.48,,
22/07/2025,10:22:44,1470,1284,33.9,96.9,7/22/2025,25.48,,
22/07/2025,10:22:33,1458,1308,33.9,96.9,7/22/2025,25.48,,
22/07/2025,10:22:22,1455,1291,33.9,96.8,7/22/2025,25.47,,
22/07/2025,10:22:11,1454,1297,33.9,96.8,7/22/2025,25.47,,
22/07/2025,10:22:00,1457,1281,33.9,96.9,7/22/2025,25.47,,
22/07/2025,10:21:50,1446,1284,33.9,96.9,7/22/2025,25.46,,
22/07/2025,10:21:38,1449,1264,33.9,96.9,7/22/2025,25.46,,
22/07/2025,10:21:27,1449,1269,33.9,96.8,7/22/2025,25.46,,
22/07/2025,10:21:16,1443,1271,33.9,96.8,7/22/2025,25.45,,
22/07/2025,10:21:05,1427,1266,33.9,96.8,7/22/2025,25.45,,
22/07/2025,10:20:55,1429,1261,33.9,96.8,7/22/2025,25.45,,
22/07/2025,10:20:44,1443,1263,33.9,96.8,7/22/2025,25.45,,
22/07/2025,10:20:33,1438,1268,34,96.8,7/22/2025,25.44,,
22/07/2025,10:20:22,1429,1247,33.9,96.8,7/22/2025,25.44,,
22/07/2025,10:20:11,1446,1260,34,96.8,7/22/2025,25.44,,
22/07/2025,10:20:01,1434,1247,33.9,96.8,7/22/2025,25.43,,
22/07/2025,10:19:50,1435,1237,33.9,96.8,7/22/2025,25.43,,
22/07/2025,10:19:39,1431,1253,34,96.8,7/22/2025,25.43,,
22/07/2025,10:19:28,1431,1246,33.9,96.8,7/22/2025,25.42,,
22/07/2025,10:19:18,1437,1256,33.9,96.8,7/22/2025,25.42,,
22/07/2025,10:19:07,1443,1250,34,96.8,7/22/2025,25.42,,
22/07/2025,10:18:56,1435,1233,33.9,96.7,7/22/2025,25.42,,
22/07/2025,10:18:45,1421,1248,33.9,96.7,7/22/2025,25.41,,
22/07/2025,10:18:34,1425,1245,33.9,96.7,7/22/2025,25.41,,
22/07/2025,10:18:24,1435,1233,33.9,96.7,7/22/2025,25.41,,
22/07/2025,10:18:13,1425,1261,33.9,96.7,7/22/2025,25.40,,
22/07/2025,10:18:01,1419,1255,33.9,96.6,7/22/2025,25.40,,
22/07/2025,10:17:51,1430,1267,34,96.6,7/22/2025,25.40,,
22/07/2025,10:17:40,1433,1254,33.9,96.6,7/22/2025,25.39,,
22/07/2025,10:17:29,1446,1260,34,96.7,7/22/2025,25.39,,
22/07/2025,10:17:18,1449,1266,34,96.6,7/22/2025,25.39,,
22/07/2025,10:17:07,1437,1264,33.9,96.7,7/22/2025,25.39,,
22/07/2025,10:16:57,1455,1270,34,96.7,7/22/2025,25.38,,
22/07/2025,10:16:46,1452,1249,33.9,96.7,7/22/2025,25.38,,
22/07/2025,10:16:34,1453,1266,34,96.7,7/22/2025,25.38,,
22/07/2025,10:16:24,1448,1256,34,96.6,7/22/2025,25.37,,
22/07/2025,10:16:13,1440,1263,33.9,96.6,7/22/2025,25.37,,
22/07/2025,10:16:01,1449,1269,33.9,96.7,7/22/2025,25.37,,
22/07/2025,10:15:50,1461,1292,33.9,96.7,7/22/2025,25.36,,
22/07/2025,10:15:39,1461,1287,33.9,96.7,7/22/2025,25.36,,
22/07/2025,10:15:28,1465,1283,33.9,96.7,7/22/2025,25.36,,
22/07/2025,10:15:17,1454,1286,33.9,96.6,7/22/2025,25.35,,
22/07/2025,10:15:06,1464,1279,33.9,96.6,7/22/2025,25.35,,
22/07/2025,10:14:54,1458,1303,33.9,96.6,7/22/2025,25.35,,
22/07/2025,10:14:43,1463,1299,33.9,96.5,7/22/2025,25.35,,
22/07/2025,10:14:32,1474,1296,34,96.6,7/22/2025,25.34,,
22/07/2025,10:14:20,1482,1321,34,96.7,7/22/2025,25.34,,
22/07/2025,10:14:09,1471,1308,34,96.7,7/22/2025,25.34,,
22/07/2025,10:13:58,1483,1303,33.9,96.7,7/22/2025,25.33,,
22/07/2025,10:13:48,1484,1305,33.9,96.6,7/22/2025,25.33,,
22/07/2025,10:13:37,1476,1290,33.9,96.7,7/22/2025,25.33,,
22/07/2025,10:13:26,1443,1257,33.9,96.7,7/22/2025,25.32,,
22/07/2025,10:13:16,1452,1266,33.9,96.7,7/22/2025,25.32,,
22/07/2025,10:13:05,1454,1249,33.9,96.6,7/22/2025,25.32,,
22/07/2025,10:12:54,1442,1265,33.9,96.6,7/22/2025,25.32,,
22/07/2025,10:12:43,1449,1271,33.9,96.5,7/22/2025,25.31,,
22/07/2025,10:12:32,1441,1273,33.9,96.5,7/22/2025,25.31,,
22/07/2025,10:12:20,1449,1265,33.9,96.5,7/22/2025,25.31,,
22/07/2025,10:12:09,1433,1270,33.9,96.5,7/22/2025,25.30,,
22/07/2025,10:11:57,1445,1281,33.9,96.4,7/22/2025,25.30,,
22/07/2025,10:11:47,1432,1286,33.9,96.4,7/22/2025,25.30,,
22/07/2025,10:11:34,1441,1274,33.9,96.4,7/22/2025,25.29,,
22/07/2025,10:11:20,1460,1283,33.9,96.6,7/22/2025,25.29,,
22/07/2025,10:11:07,1465,1276,33.9,96.7,7/22/2025,25.29,,
22/07/2025,10:10:56,1456,1300,33.9,96.7,7/22/2025,25.28,,
22/07/2025,10:10:45,1459,1289,33.9,96.6,7/22/2025,25.28,,
22/07/2025,10:10:33,1464,1270,33.9,96.6,7/22/2025,25.28,,
22/07/2025,10:10:22,1458,1282,33.9,96.6,7/22/2025,25.27,,
22/07/2025,10:10:11,1434,1279,33.9,96.6,7/22/2025,25.27,,
22/07/2025,10:09:59,1461,1265,33.9,96.6,7/22/2025,25.27,,
22/07/2025,10:09:48,1442,1275,33.9,96.5,7/22/2025,25.26,,
22/07/2025,10:09:36,1444,1266,33.9,96.5,7/22/2025,25.26,,
22/07/2025,10:09:25,1454,1268,33.9,96.6,7/22/2025,25.26,,
22/07/2025,10:09:14,1442,1269,33.9,96.6,7/22/2025,25.25,,
22/07/2025,10:09:01,1446,1282,33.9,96.6,7/22/2025,25.25,,
22/07/2025,10:08:50,1454,1271,33.9,96.6,7/22/2025,25.25,,
22/07/2025,10:08:37,1464,1267,33.9,96.6,7/22/2025,25.24,,
22/07/2025,10:08:25,1450,1250,33.9,96.6,7/22/2025,25.24,,
22/07/2025,10:08:13,1443,1269,33.9,96.6,7/22/2025,25.24,,
22/07/2025,10:08:03,1453,1264,33.9,96.5,7/22/2025,25.23,,
22/07/2025,10:07:49,1444,1255,33.9,96.6,7/22/2025,25.23,,
22/07/2025,10:07:36,1450,1250,33.9,96.5,7/22/2025,25.23,,
22/07/2025,10:07:23,1447,1258,33.9,96.5,7/22/2025,25.22,,
22/07/2025,10:07:10,1448,1271,33.9,96.4,7/22/2025,25.22,,
22/07/2025,10:06:57,1430,1247,33.9,96.4,7/22/2025,25.22,,
22/07/2025,10:06:44,1429,1254,33.9,96.4,7/22/2025,25.21,,
22/07/2025,10:06:30,1444,1259,33.9,96.5,7/22/2025,25.21,,
22/07/2025,10:06:18,1436,1252,33.9,96.5,7/22/2025,25.21,,
22/07/2025,10:06:07,1441,1277,33.9,96.4,7/22/2025,25.20,,
22/07/2025,10:05:54,1430,1235,33.9,96.5,7/22/2025,25.20,,
22/07/2025,10:05:41,1445,1237,33.9,96.5,7/22/2025,25.19,,
22/07/2025,10:05:28,1445,1247,33.9,96.5,7/22/2025,25.19,,
22/07/2025,10:05:17,1445,1257,33.9,96.5,7/22/2025,25.19,,
22/07/2025,10:05:03,1439,1246,33.9,96.5,7/22/2025,25.18,,
22/07/2025,10:04:52,1438,1258,33.9,96.5,7/22/2025,25.18,,
22/07/2025,10:04:39,1442,1251,33.9,96.5,7/22/2025,25.18,,
22/07/2025,10:04:26,1437,1233,33.9,96.4,7/22/2025,25.17,,
22/07/2025,10:04:13,1440,1233,33.9,96.4,7/22/2025,25.17,,
22/07/2025,10:04:02,1449,1234,33.9,96.4,7/22/2025,25.17,,
22/07/2025,10:03:50,1439,1250,33.9,96.3,7/22/2025,25.16,,
22/07/2025,10:03:39,1430,1249,33.9,96.3,7/22/2025,25.16,,
22/07/2025,10:03:26,1421,1252,33.9,96.3,7/22/2025,25.16,,
22/07/2025,10:03:14,1433,1244,33.9,96.3,7/22/2025,25.15,,
22/07/2025,10:03:03,1424,1233,33.9,96.3,7/22/2025,25.15,,
22/07/2025,10:02:52,1426,1258,33.9,96.3,7/22/2025,25.15,,
22/07/2025,10:02:41,1426,1245,33.9,96.2,7/22/2025,25.14,,
22/07/2025,10:02:29,1441,1256,33.9,96.2,7/22/2025,25.14,,
22/07/2025,10:02:18,1450,1249,33.9,96.3,7/22/2025,25.14,,
22/07/2025,10:02:07,1438,1274,33.9,96.2,7/22/2025,25.14,,
22/07/2025,10:01:56,1441,1276,33.9,96.2,7/22/2025,25.13,,
22/07/2025,10:01:46,1428,1270,33.9,96.2,7/22/2025,25.13,,
22/07/2025,10:01:35,1443,1271,33.9,96.2,7/22/2025,25.13,,
22/07/2025,10:01:24,1436,1269,33.9,96.2,7/22/2025,25.12,,
22/07/2025,10:01:14,1434,1272,33.9,96.2,7/22/2025,25.12,,
22/07/2025,10:01:02,1459,1284,33.9,96.3,7/22/2025,25.12,,
22/07/2025,10:00:50,1452,1275,33.9,96.3,7/22/2025,25.11,,
22/07/2025,10:00:39,1453,1278,33.9,96.2,7/22/2025,25.11,,
22/07/2025,10:00:28,1438,1277,33.9,96.2,7/22/2025,25.11,,
22/07/2025,10:00:17,1455,1270,33.9,96.3,7/22/2025,25.10,,
22/07/2025,10:00:09,1458,1275,33.9,96.3,7/22/2025,25.10,,
22/07/2025,9:59:52,1447,1269,33.9,96.3,7/22/2025,25.10,,
22/07/2025,9:59:42,1430,1262,33.9,96.3,7/22/2025,25.09,,
22/07/2025,9:59:29,1455,1273,33.9,96.2,7/22/2025,25.09,,
22/07/2025,9:59:18,1448,1278,33.9,96.3,7/22/2025,25.09,,
22/07/2025,9:59:06,1447,1271,33.9,96.3,7/22/2025,25.08,,
22/07/2025,9:58:55,1453,1273,33.9,96.3,7/22/2025,25.08,,
22/07/2025,9:58:44,1441,1253,33.9,96.2,7/22/2025,25.08,,
22/07/2025,9:58:33,1427,1263,33.9,96.2,7/22/2025,25.08,,
22/07/2025,9:58:22,1449,1250,33.9,96.2,7/22/2025,25.07,,
22/07/2025,9:58:11,1451,1266,33.9,96.3,7/22/2025,25.07,,
22/07/2025,9:58:00,1434,1248,33.9,96.3,7/22/2025,25.07,,
22/07/2025,9:57:49,1448,1257,33.9,96.3,7/22/2025,25.06,,
22/07/2025,9:57:39,1420,1244,33.9,96.3,7/22/2025,25.06,,
22/07/2025,9:57:27,1437,1233,33.9,96.3,7/22/2025,25.06,,
22/07/2025,9:57:17,1425,1239,33.9,96.2,7/22/2025,25.05,,
22/07/2025,9:57:06,1421,1211,33.9,96.2,7/22/2025,25.05,,
22/07/2025,9:56:56,1424,1201,33.9,96.2,7/22/2025,25.05,,
22/07/2025,9:56:45,1417,1189,33.9,96.2,7/22/2025,25.05,,
22/07/2025,9:56:35,1402,1175,33.9,96.2,7/22/2025,25.04,,
22/07/2025,9:56:22,1412,1168,33.9,96.2,7/22/2025,25.04,,
22/07/2025,9:56:11,1404,1188,33.9,96.2,7/22/2025,25.04,,
22/07/2025,9:56:00,1407,1182,33.9,96.1,7/22/2025,25.03,,
22/07/2025,9:55:49,1408,1179,33.9,96.1,7/22/2025,25.03,,
22/07/2025,9:55:39,1406,1165,33.9,96.1,7/22/2025,25.03,,
22/07/2025,9:55:29,1410,1172,33.9,96.2,7/22/2025,25.02,,
22/07/2025,9:55:14,1403,1168,33.9,96.2,7/22/2025,25.02,,
22/07/2025,9:55:03,1402,1170,33.9,96.2,7/22/2025,25.02,,
22/07/2025,9:54:52,1408,1159,33.9,96.2,7/22/2025,25.01,,
22/07/2025,9:54:42,1397,1145,33.9,96.2,7/22/2025,25.01,,
22/07/2025,9:54:30,1421,1172,33.9,96.2,7/22/2025,25.01,,
22/07/2025,9:54:20,1427,1170,33.9,96.3,7/22/2025,25.01,,
22/07/2025,9:54:07,1430,1157,33.9,96.3,7/22/2025,25.00,,
22/07/2025,9:53:57,1426,1173,33.9,96.3,7/22/2025,25.00,,
22/07/2025,9:53:46,1419,1171,33.9,96.2,7/22/2025,25.00,,
22/07/2025,9:53:33,1426,1164,33.9,96.2,7/22/2025,24.99,,
22/07/2025,9:53:20,1433,1158,33.9,96.2,7/22/2025,24.99,,
22/07/2025,9:53:06,1423,1170,33.9,96.2,7/22/2025,24.98,,
22/07/2025,9:52:53,1443,1169,33.9,96.2,7/22/2025,24.98,,
22/07/2025,9:52:42,1442,1160,33.9,96.2,7/22/2025,24.98,,
22/07/2025,9:52:30,1437,1181,33.9,96.2,7/22/2025,24.98,,
22/07/2025,9:52:19,1440,1173,33.9,96.2,7/22/2025,24.97,,
22/07/2025,9:52:06,1450,1182,33.9,96.2,7/22/2025,24.97,,
